"file","context","test","nb","failed","skipped","error","warning","user","system","real","passed"
"test-analysis-data-contract.R","analysis-data-contract","mean imputation is explicit and correct on every scaling mode",15,0,FALSE,FALSE,0,1.436,0.0680000000000001,1.86,15
"test-analysis-data-contract.R","analysis-data-contract","GLM standardisation rejects invalid design contracts",4,0,FALSE,FALSE,0,0.443,0.00199999999999978,0.445999999999998,4
"test-beaver-policy.R","beaver-policy","Beaver policy is IKNP-only by default (dealer mode removed)",4,0,FALSE,FALSE,0,0.016,0.00100000000000011,0.0189999999999984,4
"test-beaver-policy.R","beaver-policy","Beaver policy can require IKNP",5,0,FALSE,FALSE,0,0.0210000000000008,0.00100000000000011,0.0410000000000004,5
"test-blob-chunk-replay.R","blob-chunk-replay","terminal multipart replay is acknowledged without reopening state",12,0,FALSE,FALSE,0,0.481999999999999,0.00299999999999989,0.489000000000001,12
"test-blob-chunk-replay.R","blob-chunk-replay","consuming a completed blob releases its replay receipt",6,0,FALSE,FALSE,0,0.0259999999999998,0,0.0289999999999999,6
"test-blob-chunk-replay.R","blob-chunk-replay","multipart legacy state is O(1)-updated and purpose-bound",10,0,FALSE,FALSE,0,0.0220000000000002,0.002,0.0289999999999999,10
"test-blob-chunk-replay.R","blob-chunk-replay","legacy oversize is terminal and preserves accepted multipart state",10,0,FALSE,FALSE,0,0.0319999999999983,0.00099999999999989,0.0390000000000015,10
"test-blob-chunk-replay.R","blob-chunk-replay","legacy byte capacity spans distinct keys and sessions and reclaims",11,0,FALSE,FALSE,0,0.0910000000000011,0.00300000000000011,0.121000000000002,11
"test-canonical-query-id.R","canonical-query-id","DP query ids are canonical, versioned, and semantics-bound",8,0,FALSE,FALSE,0,0.0269999999999992,0.002,0.032,8
"test-canonical-query-id.R","canonical-query-id","DP query canonicalisation rejects ambiguous values",4,0,FALSE,FALSE,0,0.0219999999999985,0,0.0279999999999987,4
"test-capsule-registry.R","capsule-registry","canonical privacy decimals ignore the display decimal option",2,0,FALSE,FALSE,0,0.00500000000000078,0,0.00499999999999901,2
"test-capsule-registry.R","capsule-registry","registry config and identity exactly match the joint control plane",18,0,FALSE,FALSE,0,0.545,0.046,0.618000000000002,18
"test-capsule-registry.R","capsule-registry","capsule identity is canonical, policy-bound and operation-independent",11,0,FALSE,FALSE,0,0.0700000000000003,0.002,0.0769999999999982,11
"test-capsule-registry.R","capsule-registry","ten thousand logical uses do not access or mutate registry state",15,0,FALSE,FALSE,0,5.303,0.101,5.524,15
"test-capsule-registry.R","capsule-registry","registry admits its lifetime boundary and exact replay remains free",425,0,FALSE,FALSE,0,8.25,0.848,9.692,425
"test-capsule-registry.R","capsule-registry","allocator-bound registry enforces its authenticated boundary",523,0,FALSE,FALSE,0,16.495,1.48,19.468,523
"test-capsule-registry.R","capsule-registry","bound registration requires the next allocator sequence",5,0,FALSE,FALSE,0,0.302,0.0379999999999998,0.410999999999994,5
"test-capsule-registry.R","capsule-registry","registry detects tamper, wrong key and conflicting row replay",7,0,FALSE,FALSE,0,0.399999999999999,0.0289999999999999,0.442,7
"test-capsule-registry.R","capsule-registry","fast-state migration is one-time and later state loss fails closed",5,0,FALSE,FALSE,0,0.25,0.012,0.267000000000003,5
"test-capsule-registry.R","capsule-registry","allocator-bound registry updates record and head atomically",7,0,FALSE,FALSE,0,0.195999999999998,0.012,0.216000000000001,7
"test-capsule-registry.R","capsule-registry","concurrent registration has one memoized capsule and a valid chain",7,0,FALSE,FALSE,0,0.224000000000004,0.136,1.63200000000001,7
"test-capsule-registry.R","capsule-registry","capsule registry remains internal and does not alter legacy surfaces",2,0,FALSE,FALSE,0,0.0120000000000005,0.00199999999999978,0.0360000000000014,2
"test-cluster-disclosure.R","cluster-disclosure","cluster-size aggregates fail closed for small clusters",1,0,FALSE,FALSE,0,0.00900000000000034,0.00299999999999923,0.0120000000000005,1
"test-cluster-disclosure.R","cluster-disclosure","per-cluster residual aggregates fail closed for small clusters",1,0,FALSE,FALSE,0,0.00600000000000023,0.00600000000000023,0.0120000000000005,1
"test-cluster-disclosure.R","cluster-disclosure","per-cluster random-effects designs fail closed for small clusters",1,0,FALSE,FALSE,0,0.0180000000000007,0.00399999999999956,0.0240000000000009,1
"test-cluster-disclosure.R","cluster-disclosure","LMM variance-component aggregates fail closed for small clusters",1,0,FALSE,FALSE,0,0.00600000000000023,0.00100000000000033,0.0129999999999981,1
"test-cluster-disclosure.R","cluster-disclosure","per-cluster share sums fail before MPC work for small clusters",1,0,FALSE,FALSE,0,0.00799999999999557,0.00199999999999978,0.00900000000000034,1
"test-cluster-disclosure.R","cluster-disclosure","active LMM per-cluster shares fail closed for small clusters",1,0,FALSE,FALSE,0,0.00800000000000267,0.00199999999999978,0.0110000000000028,1
"test-cluster-disclosure.R","cluster-disclosure","cluster aggregates still pass when all clusters meet threshold",2,0,FALSE,FALSE,0,0.00500000000000256,0,0.0069999999999979,2
"test-contingency.R","contingency","contingency counts match base R table()",7,0,FALSE,FALSE,0,0.0150000000000006,0,0.0210000000000008,7
"test-contingency.R","contingency","contingency handles 2x4 tables correctly",2,0,FALSE,FALSE,0,0.00500000000000256,0,0.0069999999999979,2
"test-contingency.R","contingency","contingency drops rows with missingness in either variable",2,0,FALSE,FALSE,0,0.00400000000000489,0.00100000000000033,0.00600000000000023,2
"test-contingency.R","contingency","contingency refuses and suppresses small cells when privacyLevel active",3,0,FALSE,FALSE,0,0.0150000000000006,0.000999999999999446,0.0189999999999984,3
"test-contingency.R","contingency","contingency errors on invalid input",2,0,FALSE,FALSE,0,0.0180000000000007,0,0.0200000000000031,2
"test-crossgrid-categorical-source-cache.R","crossgrid-categorical-source-cache","categorical source cache binds each signed class order",3,0,FALSE,FALSE,0,0.0859999999999985,0.00100000000000033,0.0920000000000059,3
"test-crossgrid-cox.R","crossgrid-cox","Cox server authenticates both signatures and rejects cap/profile tampering",10,0,FALSE,FALSE,0,2.203,0.282,3.178,10
"test-crossgrid-cox.R","crossgrid-cox","pure R Cox integer profiles match all shared Go boundary fixtures",356,0,FALSE,FALSE,0,2.804,0.589,8.79100000000001,356
"test-crossgrid-cox.R","crossgrid-cox","Cox whole-coordinate sensitivities cover changed risk sets",244,0,FALSE,FALSE,0,4.371,1.053,15.148,244
"test-crossgrid-cox.R","crossgrid-cox","Cox range cap encloses approximation and keeps error below DP noise",16,0,FALSE,FALSE,0,0.106999999999999,0.0220000000000002,0.150999999999996,16
"test-crossgrid-cox.R","crossgrid-cox","Cox measured admission is enforced even with both valid signatures",11,0,FALSE,FALSE,0,3.333,1.3,5.96599999999999,11
"test-crossgrid-cox.R","crossgrid-cox","Cox signed layout pins the terminal share conversion for fusion",4,0,FALSE,FALSE,0,0.336999999999996,0.244,0.802000000000007,4
"test-crossgrid-cox.R","crossgrid-cox","Cox K-owner source contracts retain exactly two computation authorities",62,0,FALSE,FALSE,0,7.039,1.202,13.435,62
"test-crossgrid-cox.R","crossgrid-cox","Cox staged source combines every signed owner in exact Ring128",15,0,FALSE,FALSE,0,4.00399999999999,0.591000000000001,7.788,15
"test-crossgrid-cox.R","crossgrid-cox","Cox private routing retains ties censor slots and invalid padding",4,0,FALSE,FALSE,0,0.0750000000000028,0.00499999999999901,0.102000000000004,4
"test-crossgrid-cox.R","crossgrid-cox","Cox public f50 multiplication preserves additive sharing and f100 precision",10,0,FALSE,FALSE,0,0.0560000000000116,0,0.0680000000000121,10
"test-crossgrid-cox.R","crossgrid-cox","Cox owner materialization retains K2 K3 K5 candidate and owner order",6,0,FALSE,FALSE,0,4.89400000000001,0.67,9.578,6
"test-crossgrid-cox.R","crossgrid-cox","Cox source block layout covers every owner without transporting observed times",21,0,FALSE,FALSE,0,0.692999999999998,0.0519999999999996,1.12,21
"test-crossgrid-cox.R","crossgrid-cox","Cox workload and source context authenticate K-owner transport without time values",66,0,FALSE,FALSE,0,9.04100000000001,0.899000000000001,16.626,66
"test-crossgrid-cox.R","crossgrid-cox","Cox source alignment requires the signed time owner at the actual garbler",8,0,FALSE,FALSE,0,1.5,0.122999999999999,2.75,8
"test-crossgrid-cox.R","crossgrid-cox","Cox source normalization retains binary64 rationals and one f50 rounding",7,0,FALSE,FALSE,0,0.138000000000005,0.00100000000000122,0.161000000000001,7
"test-crossgrid-cox.R","crossgrid-cox","Cox materializes authenticated owner inputs in aligned patient slots",99,0,FALSE,FALSE,0,19.385,1.778,35.673,99
"test-crossgrid-cox.R","crossgrid-cox","Cox owner time sidecar binds exact times and committed source order",66,0,FALSE,FALSE,0,21.324,1.879,33.154,66
"test-crossgrid-cox.R","crossgrid-cox","Cox input loader verifies actual store MACs and all-owner completion",15,0,FALSE,FALSE,0,7.35499999999999,0.770999999999999,12.037,15
"test-crossgrid-cox.R","crossgrid-cox","Cox producer commits authenticated inputs with the capsule transport ABI",157,0,FALSE,FALSE,0,8.29400000000001,0.729999999999999,12.773,157
"test-crossgrid-family-b-piecewise.R","crossgrid-family-b-piecewise","family B loaded contracts bind canonical profile and analytic certificate",8,0,FALSE,FALSE,0,0.078000000000003,0,0.0980000000000132,8
"test-crossgrid-family-b-piecewise.R","crossgrid-family-b-piecewise","family B piecewise tables equal every independent boundary word",10,0,FALSE,FALSE,0,0.0799999999999841,0,0.0999999999999943,10
"test-crossgrid-family-b-piecewise.R","crossgrid-family-b-piecewise","family B pure R oracle matches independent profile row fixtures",8,0,FALSE,FALSE,0,0.644000000000005,0.00700000000000145,0.782999999999987,8
"test-crossgrid-family-b-piecewise.R","crossgrid-family-b-piecewise","family B predictor rounds directly from f100 at q16 halfway slack",31,0,FALSE,FALSE,0,0.0699999999999932,0,0.105999999999995,31
"test-crossgrid-family-b-piecewise.R","crossgrid-family-b-piecewise","family B declared utility envelope keeps profile error below DP scale",6,0,FALSE,FALSE,0,0.0109999999999957,0,0.01400000000001,6
"test-crossgrid-family-b.R","crossgrid-family-b","categorical cross-grid contracts authenticate both pinned authorities",20,0,FALSE,FALSE,0,2.19300000000001,0.233999999999998,3.458,20
"test-crossgrid-family-b.R","crossgrid-family-b","categorical validators reconstruct signed semantics and fail transcript safely",60,0,FALSE,FALSE,0,4.73499999999999,0.635999999999999,8.542,60
"test-crossgrid-family-b.R","crossgrid-family-b","categorical grids enforce coefficient, threshold and canonical domains",15,0,FALSE,FALSE,0,0.621000000000009,0.0630000000000024,0.97999999999999,15
"test-crossgrid-family-b.R","crossgrid-family-b","categorical sensitivity is the capped vector sensitivity for both adjacencies",384,0,FALSE,FALSE,0,1.053,0.0799999999999983,1.679,384
"test-crossgrid-family-b.R","crossgrid-family-b","ordinal probability floor remains positive at rare-category boundaries",396,0,FALSE,FALSE,0,0.900999999999982,0.0650000000000013,1.36399999999998,396
"test-crossgrid-family-b.R","crossgrid-family-b","certified default approximation error stays below the DP noise scale",6,0,FALSE,FALSE,0,0.0100000000000193,0,0.0120000000000005,6
"test-crossgrid-family-b.R","crossgrid-family-b","categorical caps reject unrepresentable capacity products",2,0,FALSE,FALSE,0,0.0219999999999914,0,0.0230000000000246,2
"test-crossgrid-family-b.R","crossgrid-family-b","registration never authorizes release without the fused producer",10,0,FALSE,FALSE,0,0.0310000000000059,0.00400000000000134,0.0400000000000205,10
"test-crossgrid-family-b.R","crossgrid-family-b","categorical compute authorities must belong to the signed source owners",4,0,FALSE,FALSE,0,0.419999999999987,0.0599999999999987,0.790999999999997,4
"test-crossgrid-family-b.R","crossgrid-family-b","pure R family integer kernels cover all outcomes, masking and boundary caps",8,0,FALSE,FALSE,0,0.986999999999995,0.0559999999999974,1.49100000000004,8
"test-crossgrid-family-b.R","crossgrid-family-b","pure R logarithm is accurate at normalization edges and ties",102,0,FALSE,FALSE,0,0.275000000000006,0.00199999999999889,0.340000000000032,102
"test-crossgrid-family-b.R","crossgrid-family-b","categorical profiles enter the shared lifecycle with K source owners",36,0,FALSE,FALSE,0,3.51500000000001,0.585000000000001,6.76100000000002,36
"test-crossgrid-family-b.R","crossgrid-family-b","eight-class multinomial signs chunks within the existing input cap",2,0,FALSE,FALSE,0,0.584000000000003,0.0889999999999986,1.20400000000001,2
"test-crossgrid-gee-public-admission.R","crossgrid-gee-public-admission","GEE public admission binds fixed correlation and rejects legacy and LMM swaps",78,0,FALSE,FALSE,0,21.612,2.222,36.86,78
"test-crossgrid-gee-public-admission.R","crossgrid-gee-public-admission","ordinary local GEE materialization leaves its release block zero for every source owner",30,0,FALSE,FALSE,0,3.61700000000002,0.373999999999999,5.79999999999995,30
"test-crossgrid-gee-staged-contract.R","crossgrid-gee-staged-contract","fixed-rho staged GEE binds native cap scales and keeps legacy contracts",54,0,FALSE,FALSE,0,4.28100000000001,0.402000000000001,7.26499999999999,54
"test-crossgrid-gee-staged-contract.R","crossgrid-gee-staged-contract","GEE n2000 descriptor is an explicit bounded measurement domain",6,0,FALSE,FALSE,0,0.455999999999989,0.0420000000000016,0.765000000000043,6
"test-crossgrid-gee-staged-contract.R","crossgrid-gee-staged-contract","fixed-rho sensitivity counts affected clusters, not cluster capacity",14,0,FALSE,FALSE,0,0.897999999999996,0.0769999999999982,1.53999999999996,14
"test-crossgrid-gee-staged-contract.R","crossgrid-gee-staged-contract","analyst fixed-rho parameters admit exactly the retained working correlations",72,0,FALSE,FALSE,0,0.312999999999988,0.00499999999999901,0.361999999999966,72
"test-crossgrid-gee-staged-handoff.R","crossgrid-gee-staged-handoff","fixed-rho GEE handoffs preserve signed native units and private source blocks",28,0,FALSE,FALSE,0,3.892,0.371000000000002,6.233,28
"test-crossgrid-gee-staged-handoff.R","crossgrid-gee-staged-handoff","Fixed-rho GEE durable terminal records retain private validity and reject LMM swaps",15,0,FALSE,FALSE,0,1.16299999999998,0.0829999999999984,1.64999999999998,15
"test-crossgrid-gee-staged-handoff.R","crossgrid-gee-staged-handoff","fixed-rho GEE worker preparation uses pinned identity roles and keeps native JSON opaque",20,0,FALSE,FALSE,0,4.06400000000002,0.246000000000002,5.77599999999995,20
"test-crossgrid-gee-staged-handoff.R","crossgrid-gee-staged-handoff","real GEE preparation CLI retains both families and every terminal coordinate",48,0,FALSE,FALSE,0,4.15400000000002,0.233999999999998,5.46899999999999,48
"test-crossgrid-gee-whitening-integer.R","crossgrid-gee-whitening-integer","private GEE whitening assembly equals the independent R integer oracle",252,0,FALSE,FALSE,0,3.51900000000001,0.436,7.30099999999999,252
"test-crossgrid-gee-whitening-integer.R","crossgrid-gee-whitening-integer","GEE v3 certificate is bound into both signed validators",12,0,FALSE,FALSE,0,0.295999999999992,0.0240000000000009,0.375,12
"test-crossgrid-glmm-staged-lifecycle.R","crossgrid-glmm-staged-lifecycle","GLMM admission preserves integer outcomes and the complete variance grid",42,0,FALSE,FALSE,0,6.84100000000001,0.808999999999997,12.283,42
"test-crossgrid-glmm-staged-lifecycle.R","crossgrid-glmm-staged-lifecycle","GLMM durable terminal records retain private validity and reject LMM swaps",15,0,FALSE,FALSE,0,0.884999999999991,0.0620000000000012,1.327,15
"test-crossgrid-glmm-variance-contract.R","crossgrid-glmm-variance-contract","binomial GH5 grids bind variance-major candidates and full patient sensitivity",81,0,FALSE,FALSE,0,9.38500000000002,1.377,18.073,81
"test-crossgrid-glmm-variance-contract.R","crossgrid-glmm-variance-contract","binomial GH5 variance grids reject ambiguous or uncertified values",15,0,FALSE,FALSE,0,1.03099999999998,0.0570000000000022,1.52100000000002,15
"test-crossgrid-glmm-variance-contract.R","crossgrid-glmm-variance-contract","binomial GH5 C500 admission stays inside the named measurement domain",24,0,FALSE,FALSE,0,2.167,0.247,3.83099999999996,24
"test-crossgrid-glmm-variance-contract.R","crossgrid-glmm-variance-contract","new binomial variance-grid contracts reject p4 and J5 before execution",8,0,FALSE,FALSE,0,0.907000000000011,0.114999999999998,1.64499999999998,8
"test-crossgrid-grouped-dslite.R","crossgrid-grouped-dslite","two DSLite peers compare grouped candidates at epsilon 1 4 8",202,0,FALSE,FALSE,0,6.41800000000001,0.719000000000001,10.577,202
"test-crossgrid-grouped-integer.R","crossgrid-grouped-integer","pure R grouped integer oracles equal tagged Go references",33,0,FALSE,FALSE,0,0.837000000000018,0.120999999999999,2.428,33
"test-crossgrid-grouped-integer.R","crossgrid-grouped-integer","range-reduced exp R and tagged Go agree at exponent and knot boundaries",12,0,FALSE,FALSE,0,6.80500000000001,2.044,36.363,12
"test-crossgrid-grouped-source.R","crossgrid-grouped-source","grouped source roles include label-only owners with two authorities",23,0,FALSE,FALSE,0,1.99299999999999,0.513000000000002,4.07900000000001,23
"test-crossgrid-grouped-source.R","crossgrid-grouped-source","LMM materialization preserves fractional outcomes and private routing validity",10,0,FALSE,FALSE,0,0.287000000000006,0.0279999999999987,0.509000000000015,10
"test-crossgrid-grouped-source.R","crossgrid-grouped-source","binary grouped outcomes retain integer encoding and reject fractional values",3,0,FALSE,FALSE,0,0.258999999999986,0.032,0.475000000000023,3
"test-crossgrid-grouped-source.R","crossgrid-grouped-source","signed schema pins the private routing sidecar and source scale",6,0,FALSE,FALSE,0,2.30000000000001,0.484999999999999,4.846,6
"test-crossgrid-grouped-source.R","crossgrid-grouped-source","private source producer preserves legacy blocks and only materializes locally owned roles",2,0,FALSE,FALSE,0,0.102000000000004,0.00300000000000011,0.107000000000028,2
"test-crossgrid-grouped.R","crossgrid-grouped","grouped five-family contracts require both authentic signatures",35,0,FALSE,FALSE,0,5.64999999999998,0.579000000000001,9.06200000000001,35
"test-crossgrid-grouped.R","crossgrid-grouped","signed altered derived grouped fields fail with one public error",20,0,FALSE,FALSE,0,2.06799999999998,0.202000000000002,3.56099999999998,20
"test-crossgrid-grouped.R","crossgrid-grouped","grouped public numeric and capacity domains fail closed",17,0,FALSE,FALSE,0,2.11899999999997,0.216999999999999,3.53399999999999,17
"test-crossgrid-grouped.R","crossgrid-grouped","patient add/remove and movement sensitivities use whole cluster caps",30,0,FALSE,FALSE,0,1.44900000000001,0.181000000000001,2.72400000000005,30
"test-crossgrid-grouped.R","crossgrid-grouped","GEE contract retains likelihood bread meat and signed correlation shifts",12,0,FALSE,FALSE,0,0.769000000000005,0.117999999999999,1.48999999999995,12
"test-crossgrid-grouped.R","crossgrid-grouped","grouped registration cannot authorize a protected producer",6,0,FALSE,FALSE,0,0.230999999999995,0.0420000000000016,0.480000000000018,6
"test-crossgrid-grouped.R","crossgrid-grouped","Poisson GLMM signs the factorial-free selection shift",6,0,FALSE,FALSE,0,0.850999999999999,0.119999999999997,1.59400000000005,6
"test-crossgrid-lasso.R","crossgrid-lasso","LASSO signed extensions authenticate two-owner base grids",16,0,FALSE,FALSE,0,1.24000000000001,0.0510000000000019,1.68899999999996,16
"test-crossgrid-lasso.R","crossgrid-lasso","LASSO signatures bind all penalties and preserve base sensitivity",9,0,FALSE,FALSE,0,2.29599999999999,0.279,3.60599999999999,9
"test-crossgrid-lasso.R","crossgrid-lasso","public L1 rational ceiling is exact at integer and subnormal boundaries",22,0,FALSE,FALSE,0,0.0379999999999541,0.00300000000000011,0.0480000000000018,22
"test-crossgrid-lasso.R","crossgrid-lasso","malformed signed LASSO candidate plans fail closed",10,0,FALSE,FALSE,0,0.243999999999971,0.0180000000000007,0.27600000000001,10
"test-crossgrid-lasso.R","crossgrid-lasso","public L1 postprocessing selects signed paths without changing loss releases",11,0,FALSE,FALSE,0,0.35899999999998,0.0159999999999982,0.408000000000015,11
"test-crossgrid-lasso.R","crossgrid-lasso","Gaussian LASSO uses half RSS from the existing sufficient-statistic route",7,0,FALSE,FALSE,0,0.216000000000008,0.022000000000002,0.257000000000005,7
"test-crossgrid-lasso.R","crossgrid-lasso","LASSO registration leaves all production release gates closed",6,0,FALSE,FALSE,0,0.0110000000000241,0,0.0130000000000337,6
"test-crossgrid-lasso.R","crossgrid-lasso","LASSO public offsets preserve adjacent loss differences and reused caps",12,0,FALSE,FALSE,0,0.346000000000004,0.0209999999999972,0.413999999999987,12
"test-crossgrid-lasso.R","crossgrid-lasso","LASSO descriptors bind policy lattice and Gaussian moment conventions",8,0,FALSE,FALSE,0,0.37299999999999,0.00700000000000145,0.40100000000001,8
"test-crossgrid-lasso.R","crossgrid-lasso","Gaussian LASSO evaluates cross moments with canonical first-candidate ties",3,0,FALSE,FALSE,0,0.36099999999999,0,0.387999999999977,3
"test-crossgrid-lasso.R","crossgrid-lasso","LASSO authenticates K2/K3/K5 owners with exactly two noise authorities",12,0,FALSE,FALSE,0,2.56399999999996,0.326000000000001,4.30799999999999,12
"test-crossgrid-lmm-ml-contract.R","crossgrid-lmm-ml-contract","LMM ML contracts sign covariance-major candidates and patient caps",25,0,FALSE,FALSE,0,1.995,0.160999999999998,3.15600000000001,25
"test-crossgrid-lmm-ml-contract.R","crossgrid-lmm-ml-contract","LMM ML rejects ambiguous covariance order and uncertified objectives",5,0,FALSE,FALSE,0,0.5,0.0420000000000016,0.840999999999951,5
"test-crossgrid-lmm-public-evidence.R","crossgrid-lmm-public-evidence","cold LMM evidence reads only authenticated public terminal identities",13,0,FALSE,FALSE,0,1.89600000000002,0.287999999999997,2.93299999999999,13
"test-crossgrid-lmm-public-evidence.R","crossgrid-lmm-public-evidence","published LMM evidence verifies compilation without source claims or a session",5,0,FALSE,FALSE,0,0.438999999999965,0.0559999999999974,0.798000000000002,5
"test-crossgrid-lmm-sampler-admission.R","crossgrid-lmm-sampler-admission","staged LMM rejects samplers that cannot retain private validity before START",7,0,FALSE,FALSE,0,0.271999999999991,0.0200000000000031,0.296999999999969,7
"test-crossgrid-lmm-sampler-admission.R","crossgrid-lmm-sampler-admission","staged LMM cannot bypass the Synopsis gate through the legacy vector lifecycle",3,0,FALSE,FALSE,0,0.524000000000001,0.0589999999999975,0.874000000000024,3
"test-crossgrid-lmm-sampler-admission.R","crossgrid-lmm-sampler-admission","LMM sampler policy reserves the count alongside its 256 candidates",17,0,FALSE,FALSE,0,0.0310000000000059,0.00200000000000244,0.0450000000000159,17
"test-crossgrid-lmm-schema-cache.R","crossgrid-lmm-schema-cache","cold LMM schema lookup authenticates cached schema bytes and attestation",10,0,FALSE,FALSE,0,3.84300000000002,0.201999999999998,4.57100000000003,10
"test-crossgrid-lmm-source-handoff.R","crossgrid-lmm-source-handoff","LMM handoff transposes opaque shares into typed rows after private alignment",75,0,FALSE,FALSE,0,6.173,0.882999999999996,11.694,75
"test-crossgrid-lmm-source-handoff.R","crossgrid-lmm-source-handoff","owner-local route sidecar binds materialized order snapshot and signed scale",11,0,FALSE,FALSE,0,3.79899999999998,0.255000000000003,5.50699999999995,11
"test-crossgrid-lmm-source-handoff.R","crossgrid-lmm-source-handoff","signed dyadic variances reach Go without decimal precision loss",1,0,FALSE,FALSE,0,0.316000000000031,0.0249999999999986,0.559999999999945,1
"test-crossgrid-lmm-source-handoff.R","crossgrid-lmm-source-handoff","LMM typed loader authenticates stored numeric and routing blocks before handoff",12,0,FALSE,FALSE,0,6.94400000000002,1.058,12.173,12
"test-crossgrid-lmm-source-handoff.R","crossgrid-lmm-source-handoff","private worker preparation uses pinned identity roles and keeps native JSON opaque",20,0,FALSE,FALSE,0,2.54699999999997,0.18,3.87600000000009,20
"test-crossgrid-lmm-source-handoff.R","crossgrid-lmm-source-handoff","real staged preparation CLI preserves typed source bytes and exact native integers",16,0,FALSE,FALSE,0,3.00099999999998,0.350000000000001,4.90099999999995,16
"test-crossgrid-lmm-source-handoff.R","crossgrid-lmm-source-handoff","fresh and unilateral alignment attempts retain the same native source bytes",18,0,FALSE,FALSE,0,12.183,1.41399999999999,19.409,18
"test-crossgrid-lmm-staged-lifecycle.R","crossgrid-lmm-staged-lifecycle","staged LMM bind constructs a stable canonical operation identity",4,0,FALSE,FALSE,0,0.600999999999999,0.0859999999999985,0.970000000000027,4
"test-crossgrid-lmm-staged-lifecycle.R","crossgrid-lmm-staged-lifecycle","staged LMM result retains private candidate validity and committed identities",10,0,FALSE,FALSE,0,0.0409999999999968,0,0.0449999999999591,10
"test-crossgrid-lmm-staged-lifecycle.R","crossgrid-lmm-staged-lifecycle","staged LMM lifecycle persists replayable candidate validity into DP source",23,0,FALSE,FALSE,0,0.810000000000002,0.110999999999997,1.28200000000004,23
"test-crossgrid-lmm-stats-integer.R","crossgrid-lmm-stats-integer","LMM sufficient statistics match the tagged Go integer oracle",5,0,FALSE,FALSE,0,0.148000000000025,0,0.158999999999992,5
"test-crossgrid-nb.R","crossgrid-nb","NB2 cross loss is the complete negative dnbinom log PMF",12,0,FALSE,FALSE,0,0.0169999999999959,0,0.0230000000000246,12
"test-crossgrid-nb.R","crossgrid-nb","NB2 caps cover outcomes, endpoint extrema and both adjacency modes",208,0,FALSE,FALSE,0,1.75700000000001,0.187999999999995,2.13299999999992,208
"test-crossgrid-nb.R","crossgrid-nb","NB2 public numeric domains fail closed",9,0,FALSE,FALSE,0,0.495000000000005,0.0320000000000036,0.547999999999888,9
"test-crossgrid-nb.R","crossgrid-nb","NB2 signed contracts retain the frozen source ABI and both authorities",7,0,FALSE,FALSE,0,1.76999999999998,0.131999999999998,2.221,7
"test-crossgrid-nb.R","crossgrid-nb","NB2 signed malformed contracts and missing signatures have one public error",31,0,FALSE,FALSE,0,7.459,0.283999999999999,8.96100000000001,31
"test-crossgrid-nb.R","crossgrid-nb","NB2 candidate identities bind theta and reject encoded collisions",3,0,FALSE,FALSE,0,0.940999999999974,0.0489999999999995,1.096,3
"test-crossgrid-nb.R","crossgrid-nb","NB2 pure-R limb oracle exactly matches certified Go fixtures",25,0,FALSE,FALSE,0,0.197999999999979,0.017000000000003,0.274000000000001,25
"test-crossgrid-nb.R","crossgrid-nb","NB2 limb batch sums owner partial predictors before quantization",1,0,FALSE,FALSE,0,0.06899999999996,0.00800000000000267,0.0899999999999181,1
"test-crossgrid-nb.R","crossgrid-nb","NB2 installed profile, proof and numeric template are independently hash pinned",4,0,FALSE,FALSE,0,0.754000000000019,0.0239999999999938,0.83400000000006,4
